Autonomous,Driving_Expertise,Reaction_Time,Fatigue,Decision_Making,Consistency,Weather,Road_Condition,Pedestrians,Animals,Road_Type,Crash_Probability,Crash_Severity
False,0.8550577815451927,0.7862217515274104,0.18729105869061446,0.9581822670287972,0.7169141695363719,Rainy,Dry,False,False,Turning,0.2747051141558719,4.870102283117438
True,1.0,0.30930292590715625,0.0,1.0,1.0,Foggy,Dry,True,False,Curved,0.11791412194992296,1.422282438998459
True,1.0,0.3412490145202881,0.0,1.0,1.0,Foggy,Icy,True,True,Banked,0.26656288009293616,3.2720576018587235
False,0.5049217642446271,0.2057447363871802,0.06649852014774726,0.6487454215052364,0.8261857218253937,Rainy,Icy,True,True,Curved,0.8244366762896457,10.0
True,1.0,0.44116282771156945,0.0,1.0,1.0,Snowy,Wet,True,True,Banked,0.26254461712860433,3.397612342572086
True,1.0,0.1066730713967241,0.0,1.0,1.0,Foggy,Icy,True,True,Banked,0.22168522954597109,2.3745045909194213
True,1.0,0.3365746903803871,0.0,1.0,1.0,Snowy,Wet,True,False,Curved,0.21722064829638957,2.659612965927791
True,1.0,0.3969131314334402,0.0,1.0,1.0,Snowy,Icy,False,False,Banked,0.21539554750457388,2.7239109500914767
True,1.0,0.3074360793311937,0.0,1.0,1.0,Rainy,Wet,True,False,Curved,0.14127544618783544,1.7023089237567084
False,0.7140535734915405,1.425132222775515,0.10230490283955074,0.9716386059709592,0.7793496582871082,Rainy,Wet,True,True,Turning,1.0,10.0
True,1.0,0.45173870028350904,0.0,1.0,1.0,Snowy,Dry,True,False,Turning,0.17411689246694864,2.2655378493389726
False,0.8078435078579604,0.7317521902222577,0.9364472964867373,0.7153067163075169,0.66660276419733,Clear,Wet,False,True,Straight,1.0,10.0
True,1.0,0.4181610761266247,0.0,1.0,1.0,Snowy,Dry,False,True,Banked,0.13177562468318627,1.6851124936637252
False,0.6127691602869523,0.2943053867939338,0.19417116405190427,0.8302380763689905,0.6578742707163849,Foggy,Wet,False,True,Curved,0.5978244697066997,10.0
False,0.7479340404139805,1.0350726628335247,0.07327458632237493,0.9952896720568896,0.6748059282530467,Snowy,Dry,True,True,Turning,1.0,10.0
True,1.0,0.3780039171383558,0.0,1.0,1.0,Rainy,Wet,True,True,Straight,0.13514485684590227,1.6920171369180457
True,1.0,0.28384873879049655,0.0,1.0,1.0,Clear,Icy,True,False,Curved,0.12314257673100523,1.4644515346201046
False,0.9233143271824492,0.5725945064048112,0.6089337170130418,0.8898653621633857,0.7466911503346708,Rainy,Wet,True,False,Banked,0.6941045227273519,10.0
False,0.9932225386265252,1.3999064800089955,0.8848549873019625,0.8459141099339004,0.7352180161086427,Clear,Wet,False,True,Curved,1.0,10.0
False,0.5449142101530777,1.1035994754028318,0.9610136125788833,0.5832293512816652,0.7691064499061163,Foggy,Dry,True,False,Straight,1.0,10.0
True,1.0,0.48864021377501854,0.0,1.0,1.0,Foggy,Dry,False,False,Turning,0.11568583366035957,1.5337166732071916
False,0.6731583645366468,1.1645839013365644,0.7289197574303008,0.9038802500644184,0.6604804728001263,Clear,Icy,True,False,Straight,1.0,10.0
True,1.0,0.3409109373879595,0.0,1.0,1.0,Snowy,Wet,False,False,Banked,0.1537414213869133,1.8868284277382659
True,1.0,0.12023136998729839,0.0,1.0,1.0,Clear,Wet,True,False,Turning,0.0881886987087682,0.9525739741753642
False,0.9463942248812252,0.3523985669124805,0.27629142988258626,0.509187493452657,0.8805697532320192,Clear,Icy,True,True,Banked,0.46743383541846945,8.250436708369389
False,0.6968281223213131,0.40841423345606187,0.9397716428221435,0.8656924740966617,0.6192737017338779,Rainy,Dry,True,True,Curved,1.0,10.0
False,0.7670891007054035,0.21618184668583632,0.3917421424515243,0.5787239209118504,0.8489072596205254,Foggy,Icy,False,False,Straight,0.5504860030454807,9.929720060909613
True,1.0,0.3889499641559422,0.0,1.0,1.0,Clear,Wet,False,False,Curved,0.07776427452645053,0.9792854905290106
True,1.0,0.4730162357982203,0.0,1.0,1.0,Foggy,Icy,False,True,Curved,0.25238957911030124,3.3197915822060247
False,0.7436910049713086,0.8572658630891481,0.964954544641965,0.7791945766023096,0.9962001031965808,Snowy,Wet,False,True,Straight,1.0,10.0
True,1.0,0.31634055626122853,0.0,1.0,1.0,Clear,Icy,True,True,Straight,0.11387059066099613,1.3788518132199223
True,1.0,0.4243027490073371,0.0,1.0,1.0,Foggy,Dry,True,True,Curved,0.15662399419959955,2.0092798839919905
False,0.7804386058712218,0.6457832911008012,0.8003424957345477,0.6204844124111187,0.8290697973940703,Snowy,Dry,True,False,Banked,1.0,10.0
False,0.8993601936241394,1.0739064841279766,0.15893221755877174,0.5090447303412089,0.6129451453708845,Clear,Icy,False,True,Banked,1.0,10.0
False,0.6816792328326706,0.5620706892396929,0.48024769668586176,0.8491119591838865,0.8949796671297593,Snowy,Icy,True,False,Turning,1.0,10.0
True,1.0,0.21571018216133564,0.0,1.0,1.0,Rainy,Icy,True,True,Turning,0.22738792750958786,2.600878550191757
False,0.938199612470985,0.8316928561410191,0.3874859362676901,0.7040870306352918,0.9363898054042652,Clear,Icy,False,True,Banked,0.5004661692686522,9.164523385373045
False,0.6160445771225656,0.21769226252457685,0.7490403010276504,0.5368362208450702,0.7673102852002042,Rainy,Dry,False,False,Straight,0.7935125307892309,10.0
True,1.0,0.18643273087397075,0.0,1.0,1.0,Clear,Dry,False,False,Turning,0.04750422872634252,0.5340845745268503
True,1.0,0.2573482907906295,0.0,1.0,1.0,Snowy,Icy,False,True,Banked,0.22944482181689177,2.688096436337835
True,1.0,0.24838582886462449,0.0,1.0,1.0,Clear,Wet,False,True,Turning,0.08974011527698772,1.0460023055397543
True,1.0,0.34953772290056545,0.0,1.0,1.0,Rainy,Icy,True,False,Banked,0.17898891958384683,2.2069783916769365
True,1.0,0.12348090352265265,0.0,1.0,1.0,Clear,Dry,True,True,Straight,0.048958274659946975,0.5298854931989395
True,1.0,0.10932219209763422,0.0,1.0,1.0,Rainy,Icy,True,True,Banked,0.17768601655671798,1.9063603311343593
False,0.784211849672686,1.1049479490272145,0.3666680919473261,0.928734057069249,0.7872390510487082,Foggy,Wet,True,True,Turning,1.0,10.0
True,1.0,0.1532191779108054,0.0,1.0,1.0,Rainy,Wet,True,True,Turning,0.1626277983823967,1.7923959676479335
False,0.9056601273765948,1.4759271764696675,0.590535848973835,0.5685310998702227,0.6595113846876843,Snowy,Wet,False,False,Banked,1.0,10.0
True,1.0,0.14974228905867917,0.0,1.0,1.0,Foggy,Icy,False,False,Curved,0.15996946231058176,1.759389246211635
False,0.7646962598389437,0.5684115905479307,0.8389676499759274,0.6414950667399506,0.6650856524636481,Clear,Icy,True,False,Banked,1.0,10.0
True,1.0,0.29732937996545733,0.0,1.0,1.0,Snowy,Dry,True,False,Curved,0.14008823130240014,1.6785646260480025
True,1.0,0.1938934980914219,0.0,1.0,1.0,Snowy,Dry,False,False,Turning,0.10749506245841155,1.2139012491682306
False,0.5152416804717665,0.21363050405109296,0.4489097361541743,0.8201734876418985,0.8788847156673646,Snowy,Dry,False,True,Banked,0.541452781339201,9.87865562678402
True,1.0,0.24638899118890722,0.0,1.0,1.0,Snowy,Dry,True,True,Banked,0.1478353322501232,1.7211866450024642
True,1.0,0.1271406186855408,0.0,1.0,1.0,Foggy,Dry,True,False,Curved,0.10226830359389942,1.1093660718779883
True,1.0,0.22641335553898437,0.0,1.0,1.0,Rainy,Icy,True,False,Turning,0.19108240578558397,2.199248115711679
True,1.0,0.171697095798433,0.0,1.0,1.0,Clear,Wet,False,True,Banked,0.07154994519651967,0.7973989039303933
False,0.7211688182024942,0.5449527716159726,0.7096551908208144,0.984314584226215,0.8659614613106008,Foggy,Dry,True,True,Banked,0.9060485157396934,10.0
True,1.0,0.22772716201150991,0.0,1.0,1.0,Foggy,Dry,True,False,Turning,0.11954982882482637,1.3769965764965273
False,0.9238062006179424,0.7260004546862646,0.21480807982150607,0.6650488614601763,0.9425873537475442,Snowy,Dry,True,False,Turning,0.5186064294266078,9.155328588532157
False,0.6979940367748536,1.441299250788914,0.3742553195853887,0.7343537101491393,0.8859983689551629,Rainy,Dry,False,False,Banked,1.0,10.0
False,0.6221803272349338,0.2077729228692047,0.6423890374620377,0.7818309746146521,0.5819712021407986,Rainy,Icy,False,False,Straight,0.9906601620122973,10.0
True,1.0,0.4401235455792538,0.0,1.0,1.0,Foggy,Wet,False,True,Curved,0.18341760418316433,2.3723520836632863
True,1.0,0.32620896398511967,0.0,1.0,1.0,Rainy,Icy,False,True,Curved,0.1766583605068281,2.150767210136562
True,1.0,0.2288640059234889,0.0,1.0,1.0,Snowy,Wet,False,True,Curved,0.18352088296380872,2.115217659276174
False,0.5826689505550864,0.8154170892684165,0.2367570893611718,0.9665260229599051,0.5797268272334127,Rainy,Wet,False,False,Curved,0.7597266189968954,10.0
True,1.0,0.3744042074154642,0.0,1.0,1.0,Foggy,Icy,True,True,Curved,0.2993614601439559,3.7408292028791186
True,1.0,0.26931193356766503,0.0,1.0,1.0,Clear,Icy,True,False,Straight,0.09126601863103022,1.076520372620604
True,1.0,0.18496712732770249,0.0,1.0,1.0,Rainy,Dry,True,False,Banked,0.07829462071984063,0.8794924143968126
False,0.6656997122611041,0.6174067580746339,0.08410370594453564,0.9213705631670691,0.8450217781294007,Foggy,Wet,True,True,Straight,0.4523903921949406,7.7842078438988125
False,0.7841970052187375,0.9921573639589285,0.06944004596575726,0.7755570670939919,0.6105686132770669,Rainy,Wet,True,False,Banked,0.8800611713732727,10.0
True,1.0,0.36937385247565946,0.0,1.0,1.0,Clear,Dry,False,False,Curved,0.05094522192514567,0.6349044385029133
False,0.7337197082745364,0.4838471089666906,0.9392334451931136,0.70708373519295,0.8629882838809193,Rainy,Wet,True,True,Turning,1.0,10.0
True,1.0,0.4702052408535927,0.0,1.0,1.0,Clear,Wet,False,False,Turning,0.09089189779678493,1.1938379559356984
True,1.0,0.2513808572219922,0.0,1.0,1.0,Snowy,Dry,True,False,Straight,0.10119979397309753,1.1815958794619503
True,1.0,0.35206979896922097,0.0,1.0,1.0,Clear,Wet,False,True,Banked,0.08279249027045307,1.0222498054090614
True,1.0,0.152910569005629,0.0,1.0,1.0,Clear,Icy,True,False,Banked,0.10190860149401149,1.1229720298802295
False,0.7531697756312954,0.756435923199922,0.4202479953894026,0.6856251342936406,0.9630018621773286,Snowy,Wet,True,False,Turning,1.0,10.0
False,0.5954551354231322,0.8608636555155191,0.9821118962528569,0.8171463714798894,0.8969301462530069,Snowy,Dry,True,True,Curved,1.0,10.0
False,0.6336328957790929,0.9735163914517431,0.6456888734266008,0.6044328887182742,0.7613593113620263,Snowy,Wet,False,True,Banked,1.0,10.0
False,0.799371048487331,1.1178854141973849,0.4272493275581426,0.7946386551115394,0.8101104270247521,Rainy,Icy,False,False,Straight,1.0,10.0
True,1.0,0.42941842203422165,0.0,1.0,1.0,Foggy,Wet,True,False,Curved,0.19671550896678325,2.5303101793356646
True,1.0,0.490143867106669,0.0,1.0,1.0,Snowy,Wet,True,True,Curved,0.30030416226826356,3.9843232453652715
True,1.0,0.3874404148699422,0.0,1.0,1.0,Foggy,Wet,True,True,Straight,0.17036390907354673,2.143678181470934
False,0.6139892162810185,0.22116873044750765,0.699803248593466,0.5912262487599849,0.7252150119727008,Clear,Icy,True,False,Banked,1.0,10.0
False,0.5863124982517618,1.356354822277182,0.6369749394179538,0.6705039754423934,0.8575662168156175,Rainy,Dry,True,False,Turning,1.0,10.0
False,0.7629297958424688,0.9098470840127095,0.4830788676277441,0.6649138914691823,0.7733277714719292,Snowy,Dry,True,True,Curved,1.0,10.0
True,1.0,0.49497985163714675,0.0,1.0,1.0,Foggy,Dry,False,True,Turning,0.1396986918408624,1.8579738368172474
False,0.7337693152859561,1.4734043951886946,0.5994583929812919,0.9862332637229577,0.9842689419948258,Rainy,Icy,False,False,Turning,1.0,10.0
False,0.7836845061743422,1.2358136907433475,0.19279774936731198,0.8391353768914067,0.6207209377403007,Snowy,Dry,False,False,Turning,1.0,10.0
False,0.9019924779211365,0.2659038788917206,0.5430032466303852,0.786965045631144,0.5703544371470095,Clear,Icy,False,True,Curved,0.6054362771468955,10.0
True,1.0,0.2674778649885998,0.0,1.0,1.0,Clear,Wet,False,True,Straight,0.06309014482671402,0.7434028965342805
False,0.7496311205085728,1.404825763997138,0.9470219343796165,0.6612368499032344,0.8758039390990474,Foggy,Wet,False,False,Banked,1.0,10.0
False,0.7351301440259568,0.556976318414786,0.00684858897554208,0.6932074111840684,0.7232054149269256,Foggy,Wet,False,True,Curved,0.5632083693042964,9.968167386085927
